tile_id,centroid_lon,centroid_lat,min_lon,min_lat,max_lon,max_lat
000231,-112.88568847245476,40.51837900749448,-113.93003774067762,39.739158777676074,-111.85706284676176,41.293893175946096
000232,-111.12267684285018,40.74285802336997,-112.15686390987669,39.973584045305344,-110.10451995435534,41.50822609173926
000233,-109.34910556905967,40.94276297354254,-110.37225887850855,40.18376219169116,-108.34226006630655,41.69764695295136
000234,-107.56612524972502,41.11787656180147,-108.57738176183108,40.369474230769725,-106.5714234070029,41.86194098051324
000235,-105.77492518459013,41.26800502917792,-106.77343433132884,40.5305230293873,-104.79318511932912,42.00091871647386
000236,-103.97672899316021,41.39297968247795,-104.96165664571716,40.66673482127315,-103.00875089449667,42.11441756022629
000237,-102.17278988305121,41.49265824959201,-103.14332228842888,40.77796056708897,-101.2193522925478,42.202303110189554
000238,-100.36438561055722,41.566926040336426,-101.31973325321887,40.86407714007578,-99.42624179644282,42.264470289061656
000239,-98.55281318183555,41.61569689413988,-99.4922145262719,40.92498831892929,-97.63068764768849,42.30084423383357
000240,-96.73938334816341,41.63891389899073,-97.66210841916069,40.96062557215625,-95.83076871198995,42.31149055104276
000241,-94.92541495279762,41.636549869626094,-95.83396851567986,40.955945773396834,-93.99955466991678,42.31138093539704
000242,-93.11222918994456,41.60860757687714,-94.03736805618348,40.91563401841077,-92.16982499883719,42.29606761668888
000243,-91.30114383812246,41.55511972426571,-92.2421694165795,40.85005888796434,-90.34293180728325,42.25492284277443
000244,-89.49346753071819,41.476148672251945,-90.44964974653877,40.75929407977378,-88.5202146414477,42.18799636094055
000245,-87.69049412578585,41.371785914822844,-88.66107477270286,40.64344085274606,-86.70299465874403,42.09536867359949
000246,-85.89349723513243,41.242151317257054,-86.87769349466372,40.50262720303658,-84.89256900247202,41.97715035144542
000247,-84.10372496954848,41.087392127774294,-85.10073305714624,40.33700683427913,-83.09020543608335,41.83348109871054
000248,-82.32239495277261,40.907681779264855,-83.33139384985704,40.146757938255526,-81.2971372903607,41.66452858639942
000249,-80.55068965156103,40.70321850030139,-81.57084488208176,39.932081804804845,-79.51455877070181,41.4704870729256
000250,-78.78975206322853,40.47422375708681,-79.8202194739281,39.69320128178053,-77.74362066482621,41.25157583453467
000251,-77.04068179541449,40.22094054984113,-78.08061130027369,39.43035910731781,-75.98542648380077,41.008037430210294
000252,-75.30453156579712,39.94363158835103,-76.35307081715881,39.14381613755859,-74.2410290615281,40.740135827381124
000253,-73.58230414222766,39.6425773720016,-74.63860209373803,38.83384949330656,-72.51142762996794,40.4481544156709
000257,-122.7008054480979,37.38523585018216,-123.76601888090423,36.55512448782953,-121.64861368383386,38.212304156925114
000258,-121.04953878145089,37.745183568399135,-122.10974253947748,36.9231712766195,-120.00276341687187,38.564036039078744
000259,-119.38264116544087,38.08254461543478,-120.43703327612793,37.268917283137604,-118.34206912519969,38.89288259997334
000260,-117.70092934589088,38.39702345146825,-118.74869668843445,37.59207338857948,-116.66735657190983,39.19854210346882
000261,-116.00527172378098,38.68833602661479,-117.04559291423917,37.89236077301621,-114.97950030956265,39.480725581916715
000262,-114.29658664220142,38.956211638063806,-115.32863510413421,38.16951269149147,-113.2794218041162,39.739158777676074
000263,-112.57584026257327,39.200394757022494,-113.59878746130087,38.423276227726085,-111.56808717077321,39.973584045305344
000264,-110.84404403185438,39.42064680471815,-111.85706284676176,38.653414006522326,-109.8465045267222,40.18376219169116
000265,-109.10225174843792,39.61674785600481,-110.10451995435534,38.85970584518222,-108.11572097144271,40.369474230769725
000266,-107.35155624065233,39.7884982488444,-108.34226006630655,39.04195032384928,-106.37681921105585,40.5305230293873
000267,-105.59308567804214,39.935720078129556,-106.5714234070029,39.19996625469276,-104.63091384899717,40.66673482127315
000268,-103.82799954179981,40.05825855301395,-104.79318511932912,39.333594030310586,-102.87914737092332,40.77796056708897
000269,-102.05748428666503,40.15598319812809,-103.00875089449667,39.4426968326448,-101.12268585709249,40.86407714007578
000270,-100.2827487321529,40.22878888077736,-101.2193522925478,39.527161685086114,-99.36271446033489,40.92498831892929
000271,-98.50501922595778,40.27659664841947,-99.42624179644282,39.586900332273046,-97.6004326920167,40.96062557215625
000272,-96.72553462666072,40.29935436335405,-97.63068764768849,39.6218499343357,-95.83396851567986,40.971056013622075
000273,-94.94554115631831,40.29703712456467,-95.83704956197494,39.61726050540906,-94.03736805618348,40.97094862124072
000274,-93.16628717602401,40.269647469953654,-94.07377862115538,39.57772633028068,-92.2421694165795,40.955945773396834
000275,-91.38901793903182,40.217215355707864,-92.31183295753898,39.51341278301238,-90.44964974653877,40.91563401841077
000276,-89.61497037647084,40.139797913128675,-90.55242019683618,39.42438744373074,-88.66107477270286,40.85005888796434
000277,-87.84536797004239,40.037478986845244,-88.79673755933754,39.310743194257256,-86.87769349466372,40.75929407977378
000278,-86.08141576440092,39.91036846179794,-87.04596702323421,39.17259748869031,-85.10073305714624,40.64344085274606
000279,-84.32429556922673,39.75860138963249,-85.30127064269723,39.01009144069389,-83.33139384985704,40.50262720303658
000280,-82.57516139738644,39.58233692808893,-83.5637860660916,38.823388741187,-81.57084488208176,40.33700683427913
000281,-80.83513518115548,39.38175710952949,-81.83462229598638,38.61267442229875,-79.8202194739281,40.146757938255526
000282,-79.10530280337687,39.157065456863414,-80.1148557282164,38.37815348520239,-78.08061130027369,39.932081804804845
000283,-77.38671047479993,38.908485466753504,-78.40552650228062,38.12004941073921,-76.35307081715881,39.69320128178053
000284,-75.6803614828376,38.63625898110607,-76.7076351899664,37.838602572575226,-74.63860209373803,39.43035910731781
000289,-122.23464885584427,36.097930924571735,-123.27884444092213,35.269391995848295,-121.20311291247168,36.9231712766195
000290,-120.60945950634057,36.45194172262973,-121.64861368383386,35.63155640066816,-119.58334597261607,37.268917283137604
000291,-118.96941211668282,36.783642744911305,-120.00276341687187,35.97167930448178,-117.94946796595292,37.59207338857948
000292,-117.3152918371918,37.0927606769442,-118.34206912519969,36.28949314169152,-116.30227176834465,37.89236077301621
000293,-115.64793142334909,37.37903309089923,-116.66735657190983,36.584740122214676,-114.64259521030128,38.16951269149147
000294,-113.96820958586649,37.64221012833972,-114.97950030956265,36.857173845768365,-112.97131928553343,38.423276227726085
000295,-112.27704897314744,37.88205615000341,-113.2794218041162,37.10656089036324,-111.28936601245765,38.653414006522326
000296,-110.57541378877669,38.09835133458008,-111.56808717077321,37.33268235850153,-109.59769595405476,38.85970584518222
000297,-108.86430705188572,38.290893207943554,-109.8465045267222,37.53533536399889,-107.89730540642536,39.04195032384928
000298,-107.14476751361022,38.45949808415905,-108.11572097144271,37.714334442091506,-106.18922327141193,39.19996625469276
000299,-105.41786624826099,38.60400239984058,-106.37681921105585,37.86951286557993,-104.47450763364675,39.333594030310586
000300,-103.68470294314427,38.72426392410496,-104.63091384899717,38.00072385022392,-102.75424206722032,39.4426968326448
000301,-101.94640191605596,38.82016282746058,-102.87914737092332,38.107841633446064,-101.02953170172339,39.527161685086114
000302,-100.2041078942063,38.89160259447505,-101.12268585709249,38.19076241162698,-99.3014990815779,39.586900332273046
